"from_requirement_threshold","major.requirement","ISS.against.recommendation","shares.oustanding.base","special.meeting","analyst.coverage","institutional.ownership","past.stock.return","q","firm.size"
0.362011864,1,0,0,0,1.945910149,0.939000815,-0.123382766,1.181072323,7.316910238
0.23104333,0,0,1,0,1.945910149,0.939000815,-0.123382766,1.181072323,7.316910238
0.189128628,0,0,1,0,2.48490665,0.818658355,0.185408062,0.987711392,7.356084455
0.428351121,1,0,0,0,1.945910149,0.545935771,0.472748957,1.034068401,8.205626813
0.343642366,1,0,0,0,1.791759469,0.592384647,0.023267638,1.027888817,8.217120808
0.064077707,0,0,1,0,1.386294361,0.682968571,0.288890612,1.018077021,8.506838567
0.121830472,0,0,1,0,1.609437912,0.750714994,-0.103196874,1.070754929,8.067712557
0.432587267,1,0,0,0,1.791759469,0.669747191,-0.238894066,1.016276111,8.197193691
0.359028,1,0,0,0,1.791759469,0.722895411,0.504496559,1.036774421,8.190620314
0.083351743,0,0,1,0,1.791759469,0.681811683,0.181878163,1.04074988,8.278960114
0.085609579,0,0,1,0,1.945910149,0.667162158,0.135083391,1.075617251,8.346293595
-0.053718506,0,0,1,0,1.945910149,0.667162158,0.135083391,1.075617251,8.346293595
-0.061807854,0,0,1,0,2.197224577,0.630268388,0.111318009,1.042338709,8.369430498
0.46633973,1,0,0,0,1.791759469,0.635632407,0.198560401,1.090626228,8.380668294
-0.092116654,0,0,1,0,1.791759469,0.635632407,0.198560401,1.090626228,8.380668294
0.442665985,1,0,0,0,1.609437912,0.434078915,0.054333359,1.152073157,8.457937969
-0.112077451,0,0,1,0,1.609437912,0.434078915,0.054333359,1.152073157,8.457937969
0.479517516,1,0,0,0,0.693147181,0.718958453,-0.021284666,1.068051068,8.658977262
0.452336544,1,0,0,0,0,0.765240341,0.04168616,2.068097189,6.797694847
0.394231881,1,0,0,0,1.386294361,0.830376867,0.801180307,3.117348834,6.700546591
0.299974301,1,0,0,0,0.693147181,0.873760962,0.287061082,2.915491657,7.027256837
0.288538421,1,0,0,0,1.609437912,0.909650827,0.267877394,2.00317131,7.878200049
0.281049001,1,0,0,0,1.609437912,0.909650827,0.267877394,2.00317131,7.878200049
0.269213029,1,0,1,0,1.609437912,0.959030865,0.346225718,2.162284664,8.087578823
0.28683992,1,0,1,0,1.609437912,0.959030865,0.346225718,2.162284664,8.087578823
0.38568548,1,0,1,0,0,0.976481932,0.206283718,1.738906528,8.6511344
0.374667008,1,0,1,1,1.791759469,1,0.235405807,2.018846788,8.658349118
0.376987576,1,0,1,1,1.791759469,1,0.235405807,2.018846788,8.658349118
0.45459272,1,0,0,0,1.609437912,0.982211904,0.097756353,1.38484934,9.756836761
0.259905511,1,0,1,1,0.693147181,0.519680661,1.51572335,3.005777257,4.90984211
0.486858475,1,0,0,1,0.693147181,0.519680661,1.51572335,3.005777257,4.90984211
0.327752816,1,0,0,0,1.386294361,0.081454779,-0.615384643,0.683675254,4.005167205
0.262996353,1,0,0,0,1.945910149,0.884823089,0.911471865,1.050863256,9.491027361
0.328886095,1,0,0,0,2.48490665,0.930155203,0.254666926,1.045720831,9.973587098
0.088923139,1,0,0,0,1.609437912,0.660613744,0.022491291,1.127107416,6.489940223
0.135548113,1,0,0,0,1.791759469,0.762715037,1.118806439,1.353235428,6.721535333
0.136129105,1,0,0,0,1.791759469,0.762715037,1.118806439,1.353235428,6.721535333
0.094507461,1,1,0,0,2.302585093,1,0.816439093,1.668117006,7.374883528
0.026944568,1,1,0,0,2.302585093,1,0.816439093,1.668117006,7.374883528
0.453171215,1,0,1,0,2.302585093,1,0.816439093,1.668117006,7.374883528
0.317554373,1,0,1,0,2.302585093,1,0.816439093,1.668117006,7.374883528
0.474201757,1,0,0,0,2.63905733,0.928919946,0.761795807,2.323888607,7.610350189
-0.498877553,1,1,0,0,2.63905733,0.928919946,0.761795807,2.323888607,7.610350189
0.061562718,1,1,0,0,2.944438979,0.932728626,0.38253953,1.786789471,8.067046776
0.395965303,1,0,0,0,3.091042453,0.912521247,0.821503898,2.481613959,8.298168147
0.38006714,1,0,0,0,3.091042453,0.912521247,0.821503898,2.481613959,8.298168147
0.344790872,1,0,0,0,3.258096538,0.92444166,-0.395642894,1.518739945,8.623810657
0.218940271,1,0,0,0,3.33220451,0.982420559,0.199002423,2.019971187,8.593391164
0.348552739,1,0,0,0,3.36729583,1,0.186234512,1.903677022,8.612246247
0.297742999,1,0,0,0,2.890371758,1,0.36054055,5.001233498,5.609753807
0.25978196,1,0,0,0,3.044522438,1,-0.232528819,3.177561297,6.145605227
0.435544047,1,0,0,0,3.135494216,1,0.067930228,2.176943637,6.453135115
0.432275335,1,0,0,0,3.17805383,0.97154212,-0.119398879,1.592868081,6.356237861
0.315989308,1,0,0,0,1.386294361,0.437559032,-0.307989165,1.604881617,6.80380377
0.425962687,1,0,0,0,1.791759469,0.623176831,0.82796615,1.878951722,7.057175646
0.451256212,1,0,0,0,1.791759469,0.623176831,0.82796615,1.878951722,7.057175646
0.448722865,1,0,0,0,1.945910149,0.607961194,0.118533418,2.242928884,7.240347857
0.09252626,1,1,1,0,2.079441542,0.618855812,0.097122349,2.197848387,7.405675586
-0.067244584,0,1,1,0,2.079441542,0.618855812,0.097122349,2.197848387,7.405675586
0.348803534,1,0,1,0,2.079441542,0.618855812,0.097122349,2.197848387,7.405675586
0.45249573,1,0,0,0,2.079441542,0.617214316,0.424361867,1.905791871,7.486494472
0.471376807,1,0,0,0,1.945910149,0.619362557,0.216037975,2.062147578,7.589222514
0.12649662,0,0,1,0,2.302585093,0.648942381,0.346333092,2.976261265,7.674091116
0.454858523,1,0,0,0,2.48490665,0.510634143,-0.07800426,3.081859789,7.570038531
0.464519272,1,0,0,0,2.48490665,0.510634143,-0.07800426,3.081859789,7.570038531
0.472602642,1,0,0,0,0,0.341470079,0.017500027,5.878339052,3.829640897
0.49125779,1,0,0,0,0,0.341470079,0.017500027,5.878339052,3.829640897
0.045656953,1,1,0,0,0,0.339618018,0.244863963,5.791999165,3.918521842
0.145270789,1,1,0,0,0,0.432007619,0.06152581,4.024150637,3.858875361
-0.039847805,1,1,0,0,0,0.46951291,-0.401162802,3.752382913,3.922329708
0.424216396,1,0,0,0,0,0.46951291,-0.401162802,3.752382913,3.922329708
0.257795075,1,0,0,0,0,1,0.382653056,3.320610839,4.161598144
0.415103701,1,0,0,0,0,0.759358861,0.223999979,1.007461001,8.107014391
0.257153379,1,0,0,0,0,0.861045505,-0.467160615,1.167475914,7.895002021
0.298405546,1,0,0,0,1.098612289,0.810137721,-0.215782954,1.251009365,7.766177463
0.471016651,1,0,0,0,1.609437912,0.695698919,0.550613889,1.559675583,7.670559111
0.05028716,0,0,1,0,1.098612289,0.656627955,0.217426386,1.724101065,7.651908263
0.398960877,1,0,0,0,2.63905733,0.391394046,-0.058550687,1.17212958,9.842691885
0.435045394,1,0,0,0,2.890371758,0.433765621,0.118488155,1.156938777,9.950657357
0.443080387,1,0,0,0,2.397895273,0.456696045,-0.146447946,1.148622985,10.25213537
0.37316497,1,0,0,0,2.890371758,0.429566651,0.115523032,1.106702683,10.62641196
0.458287825,1,0,0,0,3.044522438,0.479488858,-0.047426352,1.097054251,10.61268031
0.42044804,1,0,0,0,0,0.764807955,-0.668072895,0.792795834,7.936667303
0.177235777,1,1,0,0,0,0.928750727,0.181034433,1.018359351,7.792710956
0.43454892,1,0,0,0,1.791759469,0.858606082,0.219145946,3.479408674,5.044018489
0.247126211,1,0,0,0,1.791759469,0.858606082,0.219145946,3.479408674,5.044018489
0.192637391,1,0,0,0,1.945910149,1,0.006015588,1.788670928,6.153543005
0.440196902,1,0,1,0,1.791759469,0.991716438,0.795861392,1.351497184,6.047310711
0.482013464,1,0,0,0,1.386294361,0.344905225,0.247336889,2.011956385,3.599856965
0.48402492,1,0,0,0,0.693147181,0.27329976,0.145248381,2.701235531,3.789448509
0.389039607,1,0,0,0,0,0.920565238,0.984894283,1.1377958,8.222499931
0.314691321,1,0,0,0,0,0.920565238,0.984894283,1.1377958,8.222499931
0.454147019,1,0,0,0,0,0.920565238,0.984894283,1.1377958,8.222499931
0.453369273,1,0,0,0,0,0.920565238,0.984894283,1.1377958,8.222499931
0.434278338,1,0,0,0,0,0.920565238,0.984894283,1.1377958,8.222499931
0.488136804,1,0,0,0,0,0.871104191,0.798960031,1.998357258,8.473429374
-0.112878377,1,1,1,0,0,0.871104191,0.798960031,1.998357258,8.473429374
0.406153489,1,0,0,0,0,0.724139084,-0.766201815,0.982807507,8.602526495
0.204051946,1,0,0,0,0,0.902024512,0.311462996,1.23062577,8.615480753
0.456056818,1,0,0,0,0,0.896005954,0.263250944,1.160325665,8.816734662
0.484460881,1,0,0,0,0,0.896005954,0.263250944,1.160325665,8.816734662
0.405536702,1,0,0,0,0,0.854175821,0.305232073,1.405962843,7.261393617
0.469524749,1,0,0,0,0,0.85189347,0.176708855,1.551521482,7.530130149
0.475434015,1,0,0,0,0,0.85189347,0.176708855,1.551521482,7.530130149
0.489554713,1,0,0,0,1.945910149,0.710181957,0.442432713,1.649078865,8.007103297
0.267187232,1,0,0,0,0.693147181,0.932656516,-0.237283853,1.247741753,6.311916281
0.024917963,1,0,0,0,0.693147181,0.932656516,-0.237283853,1.247741753,6.311916281
0.245363018,1,0,0,0,0.693147181,0.932656516,-0.237283853,1.247741753,6.311916281
0.301463418,1,0,0,0,0.693147181,0.932656516,-0.237283853,1.247741753,6.311916281
0.142399513,1,0,0,0,0,0.794292554,1.829451449,1.333506475,6.306822582
0.269758037,1,0,0,0,0,0.794292554,1.829451449,1.333506475,6.306822582
0.301697434,1,0,0,0,0,0.794292554,1.829451449,1.333506475,6.306822582
0.310172785,1,0,0,0,2.772588722,0.693299124,0.023758124,2.100583179,7.749400048
0.426250543,1,0,0,0,2.772588722,0.693299124,0.023758124,2.100583179,7.749400048
0.096629417,1,0,0,0,3.044522438,0.844852745,1.693248999,3.980691555,8.045648215
0.24026105,1,0,1,0,3.044522438,0.844852745,1.693248999,3.980691555,8.045648215
0.228841384,1,0,0,0,2.944438979,0.786088847,-0.419712095,0.830608901,8.687262664
0.226335116,1,0,0,0,2.944438979,0.786088847,-0.419712095,0.830608901,8.687262664
0.295417898,1,0,1,0,2.944438979,0.786088847,-0.419712095,0.830608901,8.687262664
0.477528923,1,0,0,0,2.833213344,0.799577457,0.019305038,1.684694575,9.079856901
0.347590519,1,0,0,0,2.833213344,0.799577457,0.019305038,1.684694575,9.079856901
0.425747156,1,0,0,0,3.258096538,0.865233073,0.804892969,1.313217064,9.243690715
0.48860923,1,0,0,0,3.401197382,0.936173899,0.658427993,1.850833819,9.258055387
0.378649876,1,0,0,0,1.945910149,0.561073565,0.053037387,1.012167031,8.334293628
0.388346116,1,0,0,0,1.791759469,0.481058282,-0.224366791,1.027698627,8.56554707
0.496562054,1,0,0,0,1.386294361,0.377267002,0.651493516,1.032547892,6.218215584
0.499719561,1,0,0,0,1.386294361,0.377267002,0.651493516,1.032547892,6.218215584
0.488606927,1,0,0,0,1.386294361,0.39226345,-0.766201815,1.054164215,5.946563934
0.193785775,1,1,0,0,1.098612289,0.391625977,2.411875747,1.429446245,5.893093437
0.185974177,1,1,0,0,1.098612289,0.391625977,2.411875747,1.429446245,5.893093437
0.492385708,1,0,0,0,1.098612289,0.761882704,0.417979648,1.8268283,5.949613377
0.147139846,1,1,0,0,1.945910149,0.734284053,-0.121809716,0.988462049,6.384673184
0.180274935,1,1,0,0,1.945910149,0.734284053,-0.121809716,0.988462049,6.384673184
0.018928488,1,0,1,1,2.890371758,0.513881729,-0.766201815,1.163646224,9.32076771
0.409510331,1,0,0,0,2.48490665,0.751242933,0.660240884,1.01024909,9.227383902
0.418018278,1,0,0,0,2.48490665,0.751242933,0.660240884,1.01024909,9.227383902
-0.127933232,1,1,1,0,2.48490665,0.751242933,0.660240884,1.01024909,9.227383902
0.373589534,1,0,0,0,2.302585093,0.823660014,0.011841297,1.817815965,9.20095537
0.464704055,1,0,0,0,2.397895273,0.821738672,-0.509497692,1.266756474,9.288323853
0.29367993,1,0,1,1,2.397895273,0.815264351,-0.139019108,1.074924161,9.35782028
0.37758932,1,0,0,0,2.708050201,0.836489679,0.483473699,1.371387582,8.778463011
0.465090954,1,0,0,0,2.708050201,0.836489679,0.483473699,1.371387582,8.778463011
0.455513982,1,0,0,0,2.833213344,0.790757443,0.216722609,1.374416052,9.385058093
0.383131475,1,0,0,0,2.833213344,0.855592825,0.262883054,1.457242072,9.574337444
0.409708942,1,0,0,0,2.833213344,0.855592825,0.262883054,1.457242072,9.574337444
0.360046182,1,0,0,0,2.63905733,0.807909766,-0.370362836,1.201713256,9.58086891
0.389221644,1,0,0,0,2.833213344,0.830841498,0.376386526,1.233783184,9.603260453
0.437008141,1,0,0,0,2.995732274,0.824314714,-0.072510713,0.997736318,9.648401736
0.375107801,1,0,0,0,2.708050201,0.84237505,0.225171128,1.106035953,9.534306157
0.137054785,0,0,1,0,2.708050201,0.84237505,0.225171128,1.106035953,9.534306157
0.291973631,1,0,1,0,2.708050201,0.84237505,0.225171128,1.106035953,9.534306157
0.12526973,1,1,0,0,2.302585093,0.653463114,0.016331796,1.366391631,9.53502917
-0.341770767,1,1,0,0,1.098612289,1,0.165572837,1.616149134,7.79135793
0.439121624,1,0,0,0,1.386294361,1,-0.178830937,1.228342963,7.983389925
0.218508966,0,0,1,0,1.386294361,1,-0.178830937,1.228342963,7.983389925
0.277391745,1,0,0,0,1.098612289,0.961902699,0.382609833,1.328301144,8.125637497
0.172767579,1,0,0,0,1.791759469,0.907881759,0.011203224,0.977476725,7.907452899
0.301426369,1,0,0,0,1.791759469,0.907881759,0.011203224,0.977476725,7.907452899
0.344239463,1,0,0,0,1.791759469,0.907881759,0.011203224,0.977476725,7.907452899
0.437338033,1,0,0,0,1.386294361,1,0.217542196,0.944572824,8.098642844
0.312575704,1,0,0,0,1.386294361,1,0.217542196,0.944572824,8.098642844
0.131598106,0,0,1,0,1.386294361,0.72578757,0.414511711,0.945996861,8.214735833
0.4293481,1,0,1,0,1.386294361,0.72578757,0.414511711,0.945996861,8.214735833
0.168642187,1,0,1,0,1.098612289,1,0.173171269,0.931793511,8.336821732
0.451091621,1,0,0,0,1.791759469,0.197689074,0.090104451,1.083203257,7.721806841
0.466752449,1,0,0,0,2.708050201,0.84627542,-0.175045055,1.423831287,9.884865228
0.261674549,1,0,0,0,2.63905733,0.842725454,0.316655915,1.556259334,9.935761113
0.382266786,1,0,0,0,2.63905733,0.842725454,0.316655915,1.556259334,9.935761113
0.475840047,1,0,0,0,2.397895273,0.822432938,0.350698489,1.503424582,9.958685713
0.396926185,1,0,0,0,2.302585093,0.807839431,-0.234745082,1.512235677,9.914773625
0.418250924,1,0,0,0,2.302585093,0.807839431,-0.234745082,1.512235677,9.914773625
0.21810142,0,0,1,0,2.397895273,0.812682402,0.350746465,1.479848596,9.959584292
0.486595067,1,0,0,0,2.48490665,0.776987823,0.180291442,1.524070871,9.974691312
0.485484732,1,0,0,0,2.564949357,0.77529106,-0.097926755,1.398511308,10.02433256
0.471510918,1,0,0,0,2.63905733,0.760012949,0.123083569,1.669249144,10.02583792
0.489974511,1,0,0,0,2.564949357,0.660781274,0.148866567,1.825056923,9.971706792
0.312529732,1,0,0,0,1.609437912,0.966548987,0.264426849,1.238582656,7.98845136
0.30371547,1,0,0,0,2.302585093,0.617851892,-0.119047636,2.694717476,4.870982346
0.325720618,1,0,0,0,2.079441542,0.585182282,-0.335999991,1.486918726,4.805282544
0.285006482,1,1,0,0,1.098612289,0.633245111,0.188059765,1.802570224,4.908669012
0.05678844,1,1,0,0,1.098612289,0.709793589,-0.434673378,1.150575473,4.895329188
0.267654413,1,0,0,0,1.609437912,0.58032801,0.470414086,1.209455574,5.015961087
0.454008911,1,0,0,0,1.609437912,0.623201447,-0.125390766,1.248360653,5.036439484
0.380490226,1,0,0,0,1.386294361,0.58793875,0.621843035,2.093052112,5.029038249
0.412237268,1,0,0,0,0,0.9548176,0.150833386,1.046511642,6.729654403
0.162476086,1,0,0,0,2.564949357,0.908467822,0.322734455,3.532795125,5.165282993
0.284641061,1,0,0,0,2.564949357,0.908467822,0.322734455,3.532795125,5.165282993
0.425752054,1,0,0,0,2.564949357,0.908467822,0.322734455,3.532795125,5.165282993
0.398973841,1,0,0,0,2.48490665,0.67268482,0.083706455,4.656101756,5.368556794
0.422069194,1,0,0,0,2.48490665,0.984257908,0.685443192,5.565214722,5.359412466
0.286489301,1,0,0,0,2.63905733,1,-0.234169795,4.255349226,5.361357891
0.074449896,1,1,0,0,2.708050201,1,0.126521738,3.9816985,5.488458272
0.410812689,1,0,0,0,2.63905733,1,0.212302837,2.627925148,5.854487224
0.365055326,1,0,1,0,2.079441542,0.889552288,0.135762057,1.878615324,7.512782468
0.225348112,1,0,0,0,2.197224577,1,0.148918448,1.247058918,7.574899289
0.439960899,1,0,0,0,1.386294361,0.764909457,0.576609833,1.405710061,6.618672226
0.452736892,1,0,0,1,1.609437912,0.817519883,0.82769962,1.551543135,6.854530647
0.415527898,1,0,0,0,2.833213344,0.896282572,0.076999556,1.213485699,8.375908851
-0.293512272,1,1,1,0,2.833213344,0.896282572,0.076999556,1.213485699,8.375908851
0.233243385,1,0,1,0,2.833213344,0.896282572,0.076999556,1.213485699,8.375908851
0.286779681,1,0,1,0,2.833213344,0.896282572,0.076999556,1.213485699,8.375908851
0.128657641,1,0,1,0,2.833213344,0.896282572,0.076999556,1.213485699,8.375908851
0.233480462,1,0,1,0,2.833213344,0.896282572,0.076999556,1.213485699,8.375908851
-0.324045303,1,1,1,0,2.833213344,0.896282572,0.076999556,1.213485699,8.375908851
0.351941097,1,0,0,0,1.386294361,1,0.554045099,1.499826773,7.920039957
0.416531855,1,0,0,0,0.693147181,0.992453135,0.453684713,1.965232101,8.440793025
0.119869822,0,0,1,0,0.693147181,0.992453135,0.453684713,1.965232101,8.440793025
0.49270991,1,0,0,0,0,1,-0.266865795,1.167369211,9.344003581
0.218753355,1,0,0,0,0,1,1.748415883,0.976564425,9.257946693
0.089922708,1,1,0,0,1.098612289,0.972931646,0.176337762,1.067892146,9.574132707
0.476063712,1,0,0,0,2.197224577,0.501236696,0.404293295,1.476353997,6.16004631
0.394240576,1,0,0,0,2.708050201,0.881665653,-0.320229305,1.654461314,6.808742352
0.47015045,1,0,0,0,2.397895273,0.943645157,0.684337265,1.919984561,7.056189939
0.41992701,1,0,0,0,2.302585093,0.845731011,1.03812301,1.138059296,7.631848648
0.265145458,1,0,1,1,2.48490665,0.978951315,0.514522793,1.088139912,7.733758874
0.356533699,1,0,1,0,2.944438979,0.982899613,1.131955998,3.935289059,7.020324748
0.468809121,1,0,0,0,2.564949357,1,-0.317874075,2.014917078,7.219983124
0.495724604,1,0,0,0,2.63905733,1,0.328039918,1.689407466,7.354900893
0.488428673,1,0,0,0,2.564949357,0.8701076,-0.673085723,0.833439458,7.182443293
0.4532661,1,0,0,0,2.397895273,0.799786397,-0.692847118,0.683675254,7.02349445
0.239730238,1,0,0,0,1.945910149,0.875777447,-0.092410064,1.688813858,6.120455648
0.348675887,1,0,0,0,2.397895273,1,-0.766201815,1.353680455,6.319974814
0.212947568,1,0,1,1,2.397895273,0.782957231,-0.393957711,0.860714456,6.194223742
0.470961588,1,0,0,0,0.693147181,1,0.28462991,1.042178518,8.194574825
0.493055539,1,0,0,0,0.693147181,1,0.438109366,1.056353166,8.29074017
0.421220132,1,0,0,0,1.098612289,1,-0.718643364,0.982004362,8.266537632
0.390701251,1,0,0,0,1.791759469,0.680222428,-0.714935556,0.940971567,8.082767031
0.397691553,1,0,0,0,1.386294361,1,2.411875747,1.127324634,7.880780535
0.472023215,1,0,0,0,1.945910149,1,-0.016515921,1.561617125,7.869274029
0.183639454,1,1,1,0,1.945910149,1,-0.016515921,1.561617125,7.869274029
0.053237091,1,1,0,0,3.258096538,0.785246603,0.341621662,1.130409841,7.779599957
0.41868438,1,0,0,0,3.295836866,0.896528235,0.655883989,1.877545592,8.287592085
0.380489712,1,0,1,0,3.295836866,0.896528235,0.655883989,1.877545592,8.287592085
0.473020982,1,0,0,0,2.944438979,1,0.325558822,2.576194246,7.812031728
0.373406139,1,0,0,0,2.63905733,0.979011365,0.480050386,3.03225979,7.801393775
0.497043984,1,0,0,0,2.564949357,1,0.024093783,4.16359107,7.886369706
0.49253234,1,0,0,0,2.302585093,1,0.346121201,4.543261995,7.675480571
0.417218937,1,0,0,0,2.772588722,0.81705053,-0.003531556,1.81835483,8.907734153
0.443917772,1,0,0,0,2.772588722,0.81705053,-0.003531556,1.81835483,8.907734153
0.472578457,1,0,0,0,2.48490665,0.829780812,0.307535703,1.757766297,8.771184035
0.3042597,1,0,0,0,2.48490665,0.829780812,0.307535703,1.757766297,8.771184035
0.456023996,1,0,0,0,2.302585093,0.860465723,-0.309044658,1.735264032,8.807307304
0.122096975,0,0,1,0,2.302585093,0.860465723,-0.309044658,1.735264032,8.807307304
0.391476033,1,0,0,0,2.772588722,0.954161605,0.658163177,1.372215944,8.767780689
0.291025164,1,0,1,0,2.772588722,0.852495405,-0.026003471,1.455606324,8.72597815
0.329987486,1,0,0,0,2.564949357,0.91038949,0.482765749,1.705972838,8.735846677
0.217463392,1,0,0,0,1.098612289,0.670596633,0.057377054,1.347456348,5.977588722
0.377729207,1,0,0,0,0.693147181,0.667953498,0.119638869,0.939905599,5.941494062
0.159703962,1,0,0,0,1.791759469,0.876456258,1.503612134,1.563317257,6.4566786
0.401323104,1,0,0,0,1.386294361,0.745169667,0.058228904,1.650141049,6.799837051
0.090397468,1,1,0,0,2.079441542,0.722607526,0.01664941,1.489201677,6.640503088
-0.043842141,1,1,0,0,2.772588722,0.834043214,0.390320045,1.580708308,8.414957123
-0.056226511,1,1,0,0,2.772588722,0.834043214,0.390320045,1.580708308,8.414957123
0.46481233,1,0,0,0,2.772588722,0.834043214,0.390320045,1.580708308,8.414957123
0.493879028,1,0,0,1,2.772588722,0.834043214,0.390320045,1.580708308,8.414957123
0.245042652,1,0,0,0,2.197224577,0.814838088,-0.688097165,1.815928305,8.510577758
0.486289288,1,0,0,0,2.197224577,0.814838088,-0.688097165,1.815928305,8.510577758
0.157502472,1,0,0,0,2.995732274,0.827024447,0.582031226,1.219249973,8.403549352
0.329321707,1,0,0,0,2.708050201,0.878503763,-0.066938054,1.163142632,7.688909216
0.387388001,1,0,0,0,1.386294361,0.237518961,0.109181188,1.168617021,7.738961649
0.490550555,1,0,0,0,2.302585093,1,-0.30786883,1.748349172,6.031843243
0.373550572,1,0,0,0,2.302585093,1,-0.30786883,1.748349172,6.031843243
0.339894792,1,0,1,0,2.302585093,1,-0.30786883,1.748349172,6.031843243
0.275991788,1,0,0,0,1.791759469,1,0.148195017,1.376335057,6.130304325
0.322197692,1,0,1,1,1.791759469,0.921553458,0.516272765,1.783241991,6.390609726
0.201733936,1,0,0,0,0.693147181,0.451168357,-0.177591811,3.532652333,4.465114701
0.296696427,1,1,0,0,0.693147181,0.44936719,0.059920833,3.147763454,4.691210258
0.219607891,1,0,1,0,2.397895273,0.870166367,0.029803916,2.119887806,6.317235081
0.354613816,1,0,0,0,2.564949357,0.920366041,0.04555694,1.702440137,6.747179167
0.450834648,1,0,0,0,2.397895273,0.983243398,-0.01501257,2.227487765,6.319677772
0.458896063,1,0,0,0,2.397895273,0.983243398,-0.01501257,2.227487765,6.319677772
0.454982671,1,0,0,0,2.397895273,0.983243398,-0.01501257,2.227487765,6.319677772
0.489771442,1,0,0,1,2.397895273,0.972709848,0.307427113,2.227487765,6.319677772
0.46636694,1,0,0,0,2.708050201,1,-0.235275502,3.277913586,5.394518059
0.208924775,1,0,0,0,2.708050201,1,0.332105089,2.884350557,5.752232899
0.235736722,1,0,0,0,1.791759469,1,-0.361014965,1.714143645,5.599240143
0.173999928,1,0,0,0,1.609437912,0.960920722,0.261339913,2.710858435,5.636445374
0.398198818,1,0,1,0,1.609437912,1,0.79632539,7.922039298,5.696516139
0.27983754,1,0,0,0,2.772588722,0.610656527,0.841152014,5.256169593,8.324686502
0.310466926,1,0,0,0,2.772588722,0.610656527,0.841152014,5.256169593,8.324686502
0.233336626,1,0,0,0,3.044522438,0.656080294,0.747171699,7.366619519,8.669078565
0.243123817,1,0,0,0,3.044522438,0.656080294,0.747171699,7.366619519,8.669078565
0.169565615,1,1,1,0,3.044522438,0.656080294,0.747171699,7.366619519,8.669078565
0.470121814,1,0,0,0,3.258096538,0.63659132,-0.144144173,9.902269096,8.98607757
0.335979929,1,0,1,0,3.258096538,0.63659132,-0.144144173,9.902269096,8.98607757
0.269703965,1,0,0,0,3.295836866,0.653678865,-0.136578913,5.295603393,9.374920985
0.426715194,1,0,0,0,3.17805383,0.665438688,-0.007619624,3.241477633,9.510001236
0.456639116,1,0,0,0,3.17805383,0.665438688,-0.007619624,3.241477633,9.510001236
0.398294497,1,0,0,0,3.258096538,0.691146643,-0.078316975,3.154697832,9.639914963
0.368601026,1,0,0,0,3.295836866,0.713790918,-0.57908847,1.436956079,9.654541396
0.341194096,1,0,0,0,3.295836866,0.713790918,-0.57908847,1.436956079,9.654541396
0.403343437,1,0,0,0,3.401197382,0.75929377,1.147093958,1.909890879,9.820558015
0.473202565,1,0,0,0,3.401197382,0.75929377,1.147093958,1.909890879,9.820558015
0.489730126,1,0,0,0,3.401197382,0.788512975,0.188788666,1.771929115,10.21538229
0.377856401,1,0,0,0,3.401197382,0.788512975,0.188788666,1.771929115,10.21538229
0.321778911,1,0,1,0,3.401197382,0.788512975,0.188788666,1.771929115,10.21538229
0.321590284,1,0,1,0,3.401197382,0.788512975,0.188788666,1.771929115,10.21538229
0.326369714,1,0,0,0,3.401197382,0.801335289,-0.01068902,2.141253133,10.63315951
0.47555657,1,0,0,0,3.401197382,0.692074062,0.124059357,2.080937694,10.71734681
0.437777471,1,0,0,0,2.397895273,0.62984492,1.135593184,3.842484629,4.517114628
0.227051293,1,0,0,0,2.397895273,0.62984492,1.135593184,3.842484629,4.517114628
0.055026594,1,1,0,0,2.079441542,0.728149652,0.476190474,6.169982111,3.961688976
0.105711501,1,1,0,0,2.708050201,0.996627076,0.079389931,6.734621833,4.53828224
0.061372891,1,1,0,0,2.944438979,1,-0.428789263,3.058766646,4.99217936
0.396841892,1,0,0,0,2.772588722,0.965596209,0.377857203,6.095531773,5.76462668
0.47529101,1,0,0,0,1.386294361,0.951292998,2.411875747,4.036402789,4.380437873
0.489682066,1,0,0,0,2.564949357,0.869958692,0.920109555,3.188952712,5.819952358
0.464975003,1,0,0,0,2.564949357,0.586512247,-0.328080226,0.876523773,8.429313656
0.363562044,1,0,0,0,2.564949357,0.707493186,0.822465059,0.959403884,8.445669048
-0.114758128,0,0,1,0,2.63905733,0.747738366,0.188353748,0.989084293,8.456185284
0.45877474,1,0,0,0,2.302585093,0.954054366,0.528867217,1.553084519,7.841612021
0.494320383,1,0,0,0,2.397895273,0.795674607,1.403141489,0.98903693,7.666550209
0.49283437,1,0,0,0,2.564949357,0.629754562,-0.083612042,1.166145673,7.663156342
0.442787468,1,0,0,0,2.564949357,0.62951283,0.504056854,1.202405553,7.64503752
0.351690534,1,0,1,1,2.564949357,0.62951283,0.504056854,1.202405553,7.64503752
0.309130267,1,1,0,0,0,0.912967659,0.271539234,1.224854937,7.134045873
0.340028892,1,0,0,0,1.945910149,0.903025988,0.071564494,1.571719,6.882828164
0.119224274,1,1,0,0,1.945910149,0.818438202,-0.545829891,1.193204513,6.932896571
0.320587128,1,0,1,1,1.791759469,0.848711736,2.411875747,1.385301473,6.877760912
0.401365783,1,1,0,0,2.302585093,0.811886947,-0.014539653,1.17739171,9.487062604
0.19117797,1,1,1,0,2.302585093,0.811886947,-0.014539653,1.17739171,9.487062604
